CustomerID,CustomerName,Gender,Age,City,State,CustomerType
5427,Vikas Gupta,Male,36,Delhi,Delhi,Retail
5428,Anita Singh,Male,21,Chennai,Tamil Nadu,Online
5429,Kiran Patel,Female,55,Lucknow,Uttar Pradesh,Online
5430,Neha Patel,Male,36,Bengaluru,Karnataka,Corporate
5431,Kiran Reddy,Male,65,Jaipur,Rajasthan,Retail
5432,Kiran Iyer,Male,59,Lucknow,Uttar Pradesh,Corporate
5433,Rohit Nair,Female,53,Hyderabad,Telangana,Corporate
5434,Neha Iyer,Female,19,Jaipur,Rajasthan,Retail
5435,Sneha Gupta,Female,55,Pune,Maharashtra,Corporate
5436,Anita Singh,Male,38,Delhi,Delhi,Online
5437,Neha Reddy,Female,31,Pune,Maharashtra,Corporate
5438,Amit Singh,Male,56,Delhi,Delhi,Corporate
5439,Amit Verma,Female,46,Ahmedabad,Gujarat,Corporate
5440,Rohit Gupta,Male,44,Mumbai,Maharashtra,Corporate
5441,Rahul Gupta,Female,51,Pune,Maharashtra,Retail
5442,Kiran Singh,Female,24,Ahmedabad,Gujarat,Retail
5443,Rohit Jain,Male,49,Kolkata,West Bengal,Corporate
5444,Rahul Das,Female,57,Jaipur,Rajasthan,Online
5445,Vikas Iyer,Female,36,Mumbai,Maharashtra,Online
5446,Kiran Nair,Female,51,Pune,Maharashtra,Online
5447,Vikas Nair,Male,65,Jaipur,Rajasthan,Corporate
5448,Neha Reddy,Male,52,Kolkata,West Bengal,Corporate
5449,Vikas Jain,Female,55,Bengaluru,Karnataka,Retail
5450,Anita Nair,Male,38,Mumbai,Maharashtra,Retail
5451,Amit Sharma,Male,34,Kolkata,West Bengal,Online
5452,Kiran Verma,Female,52,Ahmedabad,Gujarat,Online
5453,Rohit Verma,Female,42,Kolkata,West Bengal,Corporate
5454,Amit Jain,Female,46,Pune,Maharashtra,Retail
5455,Rohit Gupta,Male,44,Mumbai,Maharashtra,Corporate
5456,Vikas Verma,Male,30,Lucknow,Uttar Pradesh,Corporate
5457,Vikas Iyer,Female,62,Ahmedabad,Gujarat,Online
5458,Rahul Nair,Female,41,Mumbai,Maharashtra,Retail
5459,Rohit Singh,Male,59,Chennai,Tamil Nadu,Corporate
5460,Rohit Das,Male,51,Pune,Maharashtra,Corporate
5461,Sneha Verma,Male,44,Lucknow,Uttar Pradesh,Retail
5462,Pooja Jain,Male,40,Delhi,Delhi,Online
5463,Vikas Sharma,Male,37,Delhi,Delhi,Online
5464,Amit Reddy,Female,24,Lucknow,Uttar Pradesh,Online
5465,Amit Gupta,Male,49,Delhi,Delhi,Online
5466,Kiran Verma,Male,54,Jaipur,Rajasthan,Retail
5467,Pooja Patel,Male,28,Kolkata,West Bengal,Online
5468,Priya Sharma,Male,22,Lucknow,Uttar Pradesh,Retail
5469,Neha Iyer,Female,21,Lucknow,Uttar Pradesh,Online
5470,Pooja Nair,Male,63,Delhi,Delhi,Retail
5471,Kiran Singh,Male,35,Pune,Maharashtra,Online
5472,Pooja Patel,Female,30,Mumbai,Maharashtra,Corporate
5473,Vikas Sharma,Male,32,Jaipur,Rajasthan,Corporate
5474,Amit Iyer,Male,57,Jaipur,Rajasthan,Retail
5475,Sneha Sharma,Male,55,Hyderabad,Telangana,Retail
5476,Amit Iyer,Female,44,Pune,Maharashtra,Online
5477,Neha Patel,Male,61,Chennai,Tamil Nadu,Corporate
5478,Sneha Das,Female,43,Jaipur,Rajasthan,Online
5479,Amit Gupta,Male,29,Ahmedabad,Gujarat,Retail
5480,Vikas Singh,Male,36,Pune,Maharashtra,Corporate
5481,Anita Patel,Female,52,Lucknow,Uttar Pradesh,Corporate
5482,Vikas Patel,Male,45,Pune,Maharashtra,Corporate
5483,Sneha Das,Male,47,Lucknow,Uttar Pradesh,Corporate
5484,Sneha Das,Male,35,Pune,Maharashtra,Online
5485,Anita Singh,Male,63,Delhi,Delhi,Retail
5486,Sneha Reddy,Male,53,Mumbai,Maharashtra,Corporate
5487,Sneha Singh,Female,40,Ahmedabad,Gujarat,Retail
5488,Vikas Jain,Male,37,Kolkata,West Bengal,Corporate
5489,Sneha Gupta,Female,61,Lucknow,Uttar Pradesh,Retail
5490,Pooja Iyer,Female,52,Chennai,Tamil Nadu,Retail
5491,Pooja Verma,Male,26,Kolkata,West Bengal,Retail
5492,Priya Verma,Female,65,Lucknow,Uttar Pradesh,Corporate
5493,Pooja Singh,Female,18,Delhi,Delhi,Corporate
5494,Rahul Gupta,Female,30,Mumbai,Maharashtra,Online
5495,Priya Verma,Female,50,Mumbai,Maharashtra,Corporate
5496,Priya Reddy,Male,32,Hyderabad,Telangana,Corporate
5497,Vikas Reddy,Female,43,Bengaluru,Karnataka,Corporate
5498,Kiran Singh,Male,41,Bengaluru,Karnataka,Online
5499,Vikas Sharma,Female,33,Pune,Maharashtra,Corporate
5500,Priya Singh,Female,25,Pune,Maharashtra,Corporate
5501,Sneha Sharma,Female,20,Jaipur,Rajasthan,Online
5502,Vikas Gupta,Female,27,Bengaluru,Karnataka,Corporate
5503,Rohit Reddy,Male,54,Delhi,Delhi,Retail
5504,Neha Verma,Female,45,Jaipur,Rajasthan,Online
5505,Anita Sharma,Male,59,Jaipur,Rajasthan,Corporate
5506,Pooja Jain,Male,33,Delhi,Delhi,Online
5507,Amit Nair,Male,40,Mumbai,Maharashtra,Online
5508,Vikas Das,Male,35,Mumbai,Maharashtra,Online
5509,Anita Das,Female,39,Mumbai,Maharashtra,Online
5510,Neha Verma,Male,61,Lucknow,Uttar Pradesh,Online
5511,Vikas Verma,Male,49,Hyderabad,Telangana,Retail
5512,Rohit Reddy,Male,52,Delhi,Delhi,Retail
5513,Rohit Reddy,Male,21,Hyderabad,Telangana,Retail
5514,Anita Das,Male,30,Pune,Maharashtra,Online
5515,Rahul Singh,Female,60,Chennai,Tamil Nadu,Corporate
5516,Sneha Sharma,Female,26,Hyderabad,Telangana,Online
5517,Kiran Singh,Male,55,Pune,Maharashtra,Online
5518,Anita Patel,Female,28,Hyderabad,Telangana,Online
5519,Pooja Iyer,Female,31,Bengaluru,Karnataka,Retail
5520,Amit Nair,Female,31,Chennai,Tamil Nadu,Retail
5521,Kiran Reddy,Male,25,Delhi,Delhi,Online
5522,Neha Patel,Male,38,Chennai,Tamil Nadu,Corporate
5523,Pooja Nair,Female,28,Ahmedabad,Gujarat,Online
5524,Amit Sharma,Female,49,Mumbai,Maharashtra,Retail
5525,Pooja Reddy,Male,59,Pune,Maharashtra,Corporate
5526,Neha Gupta,Female,18,Kolkata,West Bengal,Corporate
5527,Kiran Jain,Female,59,Mumbai,Maharashtra,Retail
5528,Rahul Sharma,Male,43,Mumbai,Maharashtra,Retail
5529,Anita Singh,Male,24,Chennai,Tamil Nadu,Online
5530,Pooja Nair,Female,29,Chennai,Tamil Nadu,Online
5531,Anita Gupta,Female,26,Pune,Maharashtra,Online
5532,Kiran Gupta,Male,20,Pune,Maharashtra,Retail
5533,Vikas Sharma,Male,49,Jaipur,Rajasthan,Corporate
5534,Rahul Reddy,Male,27,Ahmedabad,Gujarat,Online
5535,Rahul Singh,Female,58,Hyderabad,Telangana,Corporate
5536,Amit Iyer,Female,30,Mumbai,Maharashtra,Retail
5537,Amit Sharma,Female,27,Pune,Maharashtra,Corporate
5538,Amit Verma,Female,39,Mumbai,Maharashtra,Retail
5539,Amit Singh,Male,42,Ahmedabad,Gujarat,Corporate
5540,Neha Jain,Female,54,Delhi,Delhi,Retail
5541,Priya Verma,Female,51,Ahmedabad,Gujarat,Corporate
5542,Rohit Singh,Female,56,Kolkata,West Bengal,Online
5543,Amit Nair,Female,54,Mumbai,Maharashtra,Online
5544,Anita Iyer,Male,37,Kolkata,West Bengal,Corporate
5545,Amit Gupta,Male,61,Lucknow,Uttar Pradesh,Online
5546,Priya Singh,Female,53,Ahmedabad,Gujarat,Online
5547,Anita Verma,Male,54,Kolkata,West Bengal,Corporate
5548,Kiran Patel,Male,29,Kolkata,West Bengal,Retail
5549,Priya Gupta,Female,59,Lucknow,Uttar Pradesh,Retail
5550,Rohit Reddy,Female,32,Hyderabad,Telangana,Online
5551,Sneha Verma,Male,65,Ahmedabad,Gujarat,Online
5552,Pooja Patel,Female,61,Jaipur,Rajasthan,Retail
5553,Rahul Verma,Male,58,Ahmedabad,Gujarat,Online
5554,Priya Iyer,Female,52,Lucknow,Uttar Pradesh,Retail
5555,Pooja Iyer,Male,26,Hyderabad,Telangana,Corporate
5556,Amit Das,Male,21,Jaipur,Rajasthan,Corporate
5557,Amit Jain,Male,47,Delhi,Delhi,Corporate
5558,Rahul Das,Male,57,Mumbai,Maharashtra,Retail
5559,Priya Nair,Male,41,Jaipur,Rajasthan,Online
5560,Amit Reddy,Male,33,Pune,Maharashtra,Corporate
5561,Rohit Nair,Female,20,Lucknow,Uttar Pradesh,Online
5562,Priya Nair,Female,56,Pune,Maharashtra,Retail
5563,Sneha Reddy,Female,30,Delhi,Delhi,Online
5564,Amit Jain,Female,25,Ahmedabad,Gujarat,Retail
5565,Priya Patel,Female,29,Ahmedabad,Gujarat,Retail
5566,Kiran Das,Male,55,Lucknow,Uttar Pradesh,Corporate
5567,Kiran Iyer,Male,19,Lucknow,Uttar Pradesh,Corporate
5568,Neha Verma,Female,20,Bengaluru,Karnataka,Retail
5569,Rahul Jain,Female,48,Mumbai,Maharashtra,Retail
5570,Vikas Gupta,Male,41,Ahmedabad,Gujarat,Corporate
5571,Sneha Reddy,Male,55,Lucknow,Uttar Pradesh,Online
5572,Sneha Singh,Female,64,Delhi,Delhi,Corporate
5573,Pooja Iyer,Female,40,Pune,Maharashtra,Corporate
5574,Anita Jain,Female,39,Delhi,Delhi,Retail
5575,Sneha Iyer,Male,58,Delhi,Delhi,Retail
5576,Kiran Das,Female,22,Bengaluru,Karnataka,Online
5577,Anita Jain,Male,62,Chennai,Tamil Nadu,Retail
5578,Priya Gupta,Female,58,Lucknow,Uttar Pradesh,Online
5579,Anita Reddy,Male,27,Mumbai,Maharashtra,Online
5580,Kiran Nair,Female,50,Mumbai,Maharashtra,Online
5581,Anita Verma,Female,39,Hyderabad,Telangana,Retail
5582,Anita Iyer,Female,33,Pune,Maharashtra,Retail
5583,Rahul Singh,Male,18,Pune,Maharashtra,Online
5584,Vikas Iyer,Female,54,Ahmedabad,Gujarat,Corporate
5585,Pooja Patel,Male,37,Bengaluru,Karnataka,Online
5586,Kiran Jain,Female,22,Chennai,Tamil Nadu,Retail
5587,Priya Jain,Male,37,Jaipur,Rajasthan,Online
5588,Neha Nair,Female,64,Pune,Maharashtra,Retail
5589,Anita Singh,Female,34,Ahmedabad,Gujarat,Online
5590,Rahul Reddy,Male,63,Delhi,Delhi,Retail
5591,Amit Das,Female,30,Hyderabad,Telangana,Online
5592,Rohit Patel,Male,33,Chennai,Tamil Nadu,Online
5593,Rahul Jain,Male,23,Delhi,Delhi,Retail
5594,Anita Singh,Male,30,Jaipur,Rajasthan,Corporate
5595,Amit Nair,Male,31,Lucknow,Uttar Pradesh,Corporate
5596,Amit Iyer,Female,57,Pune,Maharashtra,Online
5597,Rahul Sharma,Female,20,Pune,Maharashtra,Retail
5598,Anita Iyer,Female,34,Jaipur,Rajasthan,Corporate
5599,Amit Nair,Female,21,Delhi,Delhi,Corporate
5600,Anita Singh,Male,19,Jaipur,Rajasthan,Retail
5601,Rahul Verma,Male,40,Hyderabad,Telangana,Corporate
5602,Anita Verma,Male,60,Kolkata,West Bengal,Online
5603,Anita Gupta,Female,63,Jaipur,Rajasthan,Corporate
5604,Kiran Verma,Female,53,Delhi,Delhi,Corporate
5605,Rohit Verma,Female,26,Pune,Maharashtra,Corporate
5606,Rohit Iyer,Male,59,Delhi,Delhi,Corporate
5607,Sneha Das,Male,19,Bengaluru,Karnataka,Online
5608,Priya Sharma,Male,53,Bengaluru,Karnataka,Retail
5609,Pooja Nair,Male,29,Chennai,Tamil Nadu,Online
5610,Rohit Sharma,Female,63,Bengaluru,Karnataka,Retail
5611,Neha Gupta,Female,42,Ahmedabad,Gujarat,Corporate
5612,Anita Sharma,Male,60,Hyderabad,Telangana,Online
5613,Priya Das,Female,21,Delhi,Delhi,Retail
5614,Vikas Das,Female,60,Jaipur,Rajasthan,Online
5615,Amit Reddy,Male,34,Hyderabad,Telangana,Online
5616,Sneha Gupta,Female,31,Kolkata,West Bengal,Corporate
5617,Kiran Reddy,Female,31,Kolkata,West Bengal,Online
5618,Neha Reddy,Male,37,Bengaluru,Karnataka,Corporate
5619,Anita Sharma,Female,33,Mumbai,Maharashtra,Retail
5620,Pooja Jain,Female,31,Pune,Maharashtra,Online
5621,Sneha Nair,Male,46,Delhi,Delhi,Retail
5622,Rahul Reddy,Male,25,Kolkata,West Bengal,Retail
5623,Rahul Reddy,Male,50,Delhi,Delhi,Online
5624,Priya Singh,Female,61,Pune,Maharashtra,Corporate
5625,Vikas Nair,Female,39,Mumbai,Maharashtra,Retail
5626,Sneha Gupta,Male,20,Jaipur,Rajasthan,Retail
5627,Pooja Gupta,Female,62,Lucknow,Uttar Pradesh,Retail
5628,Amit Nair,Male,25,Delhi,Delhi,Retail
5629,Rahul Verma,Female,18,Ahmedabad,Gujarat,Retail
5630,Rohit Singh,Male,51,Hyderabad,Telangana,Corporate
5631,Priya Nair,Male,32,Ahmedabad,Gujarat,Online
5632,Kiran Singh,Male,34,Mumbai,Maharashtra,Corporate
5633,Amit Gupta,Male,44,Mumbai,Maharashtra,Online
5634,Kiran Sharma,Female,62,Pune,Maharashtra,Retail
5635,Rohit Reddy,Female,62,Ahmedabad,Gujarat,Corporate
5636,Vikas Das,Female,52,Chennai,Tamil Nadu,Corporate
5637,Rahul Das,Female,44,Kolkata,West Bengal,Retail
5638,Sneha Jain,Female,62,Delhi,Delhi,Online
5639,Sneha Gupta,Male,23,Kolkata,West Bengal,Online
5640,Amit Das,Female,61,Delhi,Delhi,Online
5641,Rohit Nair,Female,54,Ahmedabad,Gujarat,Retail
5642,Neha Verma,Female,55,Ahmedabad,Gujarat,Online
5643,Sneha Das,Female,63,Kolkata,West Bengal,Retail
5644,Rohit Reddy,Female,22,Kolkata,West Bengal,Online
5645,Sneha Jain,Female,34,Lucknow,Uttar Pradesh,Corporate
5646,Rohit Jain,Female,54,Pune,Maharashtra,Retail
5647,Priya Verma,Female,51,Bengaluru,Karnataka,Retail
5648,Rahul Nair,Male,61,Lucknow,Uttar Pradesh,Retail
5649,Neha Singh,Male,38,Bengaluru,Karnataka,Corporate
5650,Vikas Patel,Female,27,Pune,Maharashtra,Online
5651,Vikas Patel,Female,40,Chennai,Tamil Nadu,Online
5652,Rohit Reddy,Female,60,Lucknow,Uttar Pradesh,Retail
5653,Vikas Reddy,Female,62,Chennai,Tamil Nadu,Retail
5654,Neha Singh,Male,18,Ahmedabad,Gujarat,Online
5655,Anita Iyer,Male,57,Bengaluru,Karnataka,Corporate
5656,Anita Das,Female,19,Lucknow,Uttar Pradesh,Online
5657,Amit Jain,Female,21,Hyderabad,Telangana,Online
5658,Kiran Verma,Female,38,Bengaluru,Karnataka,Corporate
5659,Kiran Iyer,Male,51,Hyderabad,Telangana,Online
5660,Priya Gupta,Male,45,Ahmedabad,Gujarat,Corporate
5661,Anita Sharma,Female,42,Jaipur,Rajasthan,Corporate
5662,Kiran Das,Female,59,Delhi,Delhi,Online
5663,Anita Gupta,Female,55,Chennai,Tamil Nadu,Retail
5664,Sneha Jain,Female,22,Jaipur,Rajasthan,Online
5665,Anita Patel,Male,46,Hyderabad,Telangana,Corporate
5666,Rohit Das,Female,59,Kolkata,West Bengal,Retail
5667,Pooja Jain,Female,47,Mumbai,Maharashtra,Online
5668,Vikas Iyer,Male,22,Kolkata,West Bengal,Corporate
5669,Neha Singh,Male,60,Kolkata,West Bengal,Retail
5670,Vikas Verma,Male,61,Hyderabad,Telangana,Corporate
5671,Anita Das,Female,25,Lucknow,Uttar Pradesh,Retail
5672,Priya Jain,Male,24,Hyderabad,Telangana,Corporate
5673,Sneha Jain,Female,21,Mumbai,Maharashtra,Online
5674,Anita Iyer,Male,53,Hyderabad,Telangana,Online
5675,Pooja Singh,Female,21,Kolkata,West Bengal,Online
5676,Anita Nair,Male,51,Bengaluru,Karnataka,Retail
5677,Rohit Reddy,Female,23,Bengaluru,Karnataka,Corporate
5678,Kiran Reddy,Female,50,Kolkata,West Bengal,Corporate
5679,Kiran Reddy,Male,42,Delhi,Delhi,Corporate
5680,Kiran Reddy,Male,26,Lucknow,Uttar Pradesh,Retail
5681,Rohit Nair,Female,60,Hyderabad,Telangana,Corporate
5682,Rahul Nair,Female,30,Jaipur,Rajasthan,Corporate
5683,Amit Nair,Male,52,Lucknow,Uttar Pradesh,Retail
5684,Pooja Nair,Male,35,Kolkata,West Bengal,Retail
5685,Kiran Gupta,Male,55,Ahmedabad,Gujarat,Online
5686,Vikas Iyer,Male,31,Ahmedabad,Gujarat,Retail
5687,Vikas Patel,Male,26,Bengaluru,Karnataka,Retail
5688,Neha Singh,Male,64,Jaipur,Rajasthan,Online
5689,Neha Gupta,Female,31,Bengaluru,Karnataka,Online
5690,Rahul Gupta,Male,47,Bengaluru,Karnataka,Retail
5691,Priya Sharma,Female,32,Hyderabad,Telangana,Online
5692,Neha Das,Male,21,Chennai,Tamil Nadu,Online
5693,Amit Singh,Female,36,Bengaluru,Karnataka,Retail
5694,Anita Verma,Male,37,Jaipur,Rajasthan,Corporate
5695,Rohit Gupta,Male,60,Pune,Maharashtra,Retail
5696,Amit Nair,Female,27,Kolkata,West Bengal,Online
5697,Sneha Verma,Male,30,Chennai,Tamil Nadu,Corporate
5698,Rahul Das,Female,61,Bengaluru,Karnataka,Corporate
5699,Amit Nair,Male,60,Mumbai,Maharashtra,Retail
5700,Rohit Patel,Female,49,Lucknow,Uttar Pradesh,Corporate
5701,Neha Patel,Male,49,Delhi,Delhi,Corporate
5702,Pooja Jain,Male,30,Chennai,Tamil Nadu,Retail
5703,Kiran Gupta,Female,20,Ahmedabad,Gujarat,Online
5704,Priya Sharma,Female,30,Jaipur,Rajasthan,Retail
5705,Amit Singh,Female,40,Chennai,Tamil Nadu,Corporate
5706,Sneha Nair,Female,29,Ahmedabad,Gujarat,Retail
5707,Priya Verma,Female,24,Chennai,Tamil Nadu,Online
5708,Priya Singh,Female,47,Lucknow,Uttar Pradesh,Retail
5709,Amit Verma,Male,44,Delhi,Delhi,Online
5710,Vikas Jain,Female,22,Bengaluru,Karnataka,Corporate
5711,Anita Singh,Male,39,Bengaluru,Karnataka,Retail
5712,Kiran Singh,Female,24,Ahmedabad,Gujarat,Retail
5713,Priya Singh,Female,35,Hyderabad,Telangana,Online
5714,Priya Nair,Female,33,Lucknow,Uttar Pradesh,Retail
5715,Rohit Sharma,Female,41,Jaipur,Rajasthan,Retail
5716,Vikas Verma,Male,26,Chennai,Tamil Nadu,Retail
5717,Rohit Gupta,Male,18,Lucknow,Uttar Pradesh,Retail
5718,Neha Jain,Male,62,Delhi,Delhi,Online
5719,Priya Singh,Male,34,Hyderabad,Telangana,Retail
5720,Vikas Jain,Male,36,Kolkata,West Bengal,Online
5721,Priya Jain,Male,32,Mumbai,Maharashtra,Retail
5722,Rohit Sharma,Male,22,Jaipur,Rajasthan,Online
5723,Priya Sharma,Male,57,Pune,Maharashtra,Online
5724,Kiran Nair,Male,47,Bengaluru,Karnataka,Online
5725,Amit Nair,Female,44,Bengaluru,Karnataka,Retail
5726,Sneha Singh,Male,27,Mumbai,Maharashtra,Corporate
5727,Sneha Gupta,Male,61,Bengaluru,Karnataka,Corporate
5728,Amit Iyer,Male,49,Mumbai,Maharashtra,Online
5729,Priya Jain,Male,30,Pune,Maharashtra,Online
5730,Anita Das,Male,59,Delhi,Delhi,Online
5731,Pooja Singh,Female,61,Pune,Maharashtra,Online
5732,Rahul Reddy,Female,21,Ahmedabad,Gujarat,Online
5733,Pooja Singh,Female,42,Ahmedabad,Gujarat,Online
5734,Kiran Jain,Male,22,Lucknow,Uttar Pradesh,Corporate
5735,Sneha Gupta,Female,53,Hyderabad,Telangana,Retail
5736,Pooja Sharma,Female,60,Ahmedabad,Gujarat,Corporate
5737,Vikas Das,Male,32,Pune,Maharashtra,Online
5738,Pooja Das,Female,18,Pune,Maharashtra,Corporate
5739,Pooja Sharma,Male,48,Ahmedabad,Gujarat,Corporate
5740,Pooja Reddy,Female,27,Kolkata,West Bengal,Corporate
5741,Sneha Patel,Female,43,Lucknow,Uttar Pradesh,Corporate
5742,Amit Reddy,Female,23,Jaipur,Rajasthan,Corporate
5743,Neha Das,Male,25,Bengaluru,Karnataka,Retail
5744,Vikas Singh,Female,35,Delhi,Delhi,Corporate
5745,Anita Singh,Male,40,Bengaluru,Karnataka,Online
5746,Kiran Iyer,Female,50,Kolkata,West Bengal,Online
5747,Rahul Das,Male,18,Hyderabad,Telangana,Retail
5748,Sneha Iyer,Female,65,Mumbai,Maharashtra,Corporate
5749,Rohit Verma,Female,26,Mumbai,Maharashtra,Corporate
5750,Priya Verma,Female,46,Kolkata,West Bengal,Corporate
5751,Anita Reddy,Female,51,Chennai,Tamil Nadu,Online
5752,Neha Iyer,Female,62,Delhi,Delhi,Retail
5753,Priya Verma,Female,46,Delhi,Delhi,Corporate
5754,Rahul Jain,Female,20,Lucknow,Uttar Pradesh,Corporate
5755,Rahul Sharma,Female,27,Ahmedabad,Gujarat,Retail
5756,Pooja Verma,Male,43,Jaipur,Rajasthan,Retail
5757,Kiran Gupta,Female,52,Jaipur,Rajasthan,Retail
5758,Rohit Das,Male,61,Kolkata,West Bengal,Online
5759,Neha Nair,Female,38,Kolkata,West Bengal,Retail
5760,Neha Sharma,Female,26,Jaipur,Rajasthan,Retail
5761,Amit Singh,Female,65,Lucknow,Uttar Pradesh,Online
5762,Kiran Sharma,Female,42,Bengaluru,Karnataka,Corporate
5763,Kiran Reddy,Female,30,Bengaluru,Karnataka,Online
5764,Neha Das,Male,61,Pune,Maharashtra,Corporate
5765,Vikas Nair,Female,48,Pune,Maharashtra,Corporate
5766,Sneha Jain,Female,50,Mumbai,Maharashtra,Corporate
5767,Anita Sharma,Male,35,Bengaluru,Karnataka,Online
5768,Rohit Das,Male,35,Ahmedabad,Gujarat,Corporate
5769,Vikas Verma,Female,58,Pune,Maharashtra,Retail
5770,Neha Sharma,Male,52,Chennai,Tamil Nadu,Online
5771,Kiran Nair,Female,34,Jaipur,Rajasthan,Retail
5772,Rohit Patel,Female,63,Mumbai,Maharashtra,Retail
5773,Rahul Singh,Male,43,Chennai,Tamil Nadu,Corporate
5774,Vikas Das,Female,39,Pune,Maharashtra,Corporate
5775,Rahul Verma,Female,60,Bengaluru,Karnataka,Corporate
5776,Sneha Nair,Male,44,Bengaluru,Karnataka,Retail
5777,Amit Jain,Male,54,Lucknow,Uttar Pradesh,Corporate
5778,Sneha Jain,Female,61,Kolkata,West Bengal,Retail
5779,Sneha Gupta,Male,36,Bengaluru,Karnataka,Retail
5780,Kiran Singh,Female,57,Kolkata,West Bengal,Corporate
5781,Pooja Jain,Female,56,Mumbai,Maharashtra,Retail
5782,Kiran Patel,Female,61,Hyderabad,Telangana,Online
5783,Anita Sharma,Male,25,Mumbai,Maharashtra,Corporate
5784,Amit Iyer,Male,46,Hyderabad,Telangana,Corporate
5785,Amit Iyer,Male,20,Lucknow,Uttar Pradesh,Online
5786,Priya Iyer,Male,36,Ahmedabad,Gujarat,Online
5787,Anita Verma,Male,31,Pune,Maharashtra,Online
5788,Kiran Jain,Male,32,Hyderabad,Telangana,Retail
5789,Rohit Reddy,Female,41,Delhi,Delhi,Retail
5790,Priya Jain,Male,43,Chennai,Tamil Nadu,Corporate
5791,Pooja Das,Male,60,Lucknow,Uttar Pradesh,Retail
5792,Rohit Nair,Female,22,Pune,Maharashtra,Online
5793,Pooja Singh,Female,47,Ahmedabad,Gujarat,Online
5794,Neha Gupta,Female,57,Jaipur,Rajasthan,Retail
5795,Vikas Singh,Female,30,Mumbai,Maharashtra,Retail
5796,Amit Iyer,Male,63,Lucknow,Uttar Pradesh,Online
5797,Kiran Gupta,Female,65,Hyderabad,Telangana,Retail
5798,Amit Patel,Female,31,Jaipur,Rajasthan,Corporate
5799,Rohit Reddy,Female,58,Delhi,Delhi,Retail
5800,Anita Nair,Female,24,Jaipur,Rajasthan,Retail
5801,Anita Das,Male,63,Bengaluru,Karnataka,Corporate
5802,Anita Patel,Male,41,Mumbai,Maharashtra,Corporate
5803,Priya Nair,Female,48,Ahmedabad,Gujarat,Retail
5804,Rohit Jain,Female,50,Mumbai,Maharashtra,Corporate
5805,Anita Reddy,Male,30,Hyderabad,Telangana,Online
5806,Rohit Das,Female,28,Chennai,Tamil Nadu,Corporate
5807,Rahul Sharma,Male,31,Bengaluru,Karnataka,Online
5808,Rohit Das,Male,18,Jaipur,Rajasthan,Retail
5809,Amit Gupta,Male,38,Ahmedabad,Gujarat,Corporate
5810,Rohit Iyer,Female,58,Jaipur,Rajasthan,Retail
5811,Sneha Gupta,Female,42,Delhi,Delhi,Retail
5812,Pooja Singh,Male,46,Mumbai,Maharashtra,Corporate
5813,Pooja Iyer,Male,54,Jaipur,Rajasthan,Online
5814,Neha Singh,Female,59,Delhi,Delhi,Online
5815,Neha Iyer,Male,25,Hyderabad,Telangana,Corporate
5816,Vikas Patel,Male,32,Jaipur,Rajasthan,Retail
5817,Pooja Gupta,Male,33,Kolkata,West Bengal,Retail
5818,Amit Sharma,Female,21,Hyderabad,Telangana,Corporate
5819,Sneha Sharma,Female,34,Hyderabad,Telangana,Retail
5820,Neha Sharma,Female,24,Bengaluru,Karnataka,Online
5821,Rahul Singh,Male,57,Mumbai,Maharashtra,Online
5822,Priya Verma,Female,18,Pune,Maharashtra,Retail
5823,Rohit Patel,Male,63,Delhi,Delhi,Retail
5824,Pooja Reddy,Female,43,Lucknow,Uttar Pradesh,Online
5825,Rohit Gupta,Male,29,Delhi,Delhi,Online
5826,Sneha Patel,Male,60,Ahmedabad,Gujarat,Corporate
5827,Pooja Patel,Female,61,Mumbai,Maharashtra,Retail
5828,Sneha Patel,Male,41,Mumbai,Maharashtra,Corporate
5829,Kiran Reddy,Male,49,Chennai,Tamil Nadu,Online
5830,Anita Gupta,Male,23,Jaipur,Rajasthan,Retail
5831,Priya Jain,Male,51,Delhi,Delhi,Corporate
5832,Vikas Jain,Male,64,Ahmedabad,Gujarat,Retail
5833,Amit Sharma,Male,45,Delhi,Delhi,Retail
5834,Pooja Reddy,Female,34,Bengaluru,Karnataka,Online
5835,Kiran Reddy,Female,19,Bengaluru,Karnataka,Corporate
5836,Priya Singh,Female,28,Kolkata,West Bengal,Online
5837,Pooja Nair,Female,33,Ahmedabad,Gujarat,Retail
5838,Rohit Sharma,Female,32,Kolkata,West Bengal,Online
5839,Anita Sharma,Male,39,Pune,Maharashtra,Retail
5840,Rahul Patel,Male,38,Lucknow,Uttar Pradesh,Corporate
5841,Anita Patel,Male,47,Pune,Maharashtra,Retail
5842,Rohit Sharma,Male,44,Hyderabad,Telangana,Online
5843,Sneha Gupta,Female,18,Mumbai,Maharashtra,Online
5844,Vikas Patel,Male,57,Chennai,Tamil Nadu,Corporate
5845,Rahul Reddy,Female,33,Jaipur,Rajasthan,Corporate
5846,Amit Patel,Male,59,Chennai,Tamil Nadu,Corporate
5847,Pooja Singh,Male,56,Jaipur,Rajasthan,Retail
5848,Kiran Patel,Male,64,Kolkata,West Bengal,Retail
5849,Amit Patel,Female,22,Lucknow,Uttar Pradesh,Retail
5850,Priya Iyer,Female,46,Lucknow,Uttar Pradesh,Retail
5851,Kiran Reddy,Female,44,Mumbai,Maharashtra,Online
5852,Neha Patel,Female,39,Bengaluru,Karnataka,Corporate
5853,Amit Das,Male,24,Hyderabad,Telangana,Retail
5854,Anita Reddy,Male,30,Pune,Maharashtra,Retail
